SIG_CD,distance,time,forest,season,NUMPOINTS,x,y
43150,1.290978324771733,202011,64368.0,1,0,128.1409593,37.05991183
43150,1.290978324771733,202012,64368.0,1,0,128.1409593,37.05991183
43720,1.6552075544280376,202001,39064.0,1,0,127.7293357,36.48994959
43720,1.6552075544280376,202002,39064.0,1,0,127.7293357,36.48994959
43720,1.6552075544280376,202003,39064.0,1,0,127.7293357,36.48994959
43720,1.6552075544280376,202004,39064.0,0,0,127.7293357,36.48994959
43720,1.6552075544280376,202005,39064.0,0,0,127.7293357,36.48994959
43720,1.6552075544280376,202006,39064.0,0,0,127.7293357,36.48994959
43720,1.6552075544280376,202007,39064.0,0,0,127.7293357,36.48994959
43720,1.6552075544280376,202008,39064.0,0,0,127.7293357,36.48994959
43720,1.6552075544280376,202009,39064.0,0,0,127.7293357,36.48994959
43720,1.6552075544280376,202010,39064.0,1,0,127.7293357,36.48994959
43720,1.6552075544280376,202011,39064.0,1,0,127.7293357,36.48994959
43720,1.6552075544280376,202012,39064.0,1,0,127.7293357,36.48994959
43730,1.8092874236575927,202001,34431.0,1,0,127.6565589,36.32045611
43730,1.8092874236575927,202002,34431.0,1,0,127.6565589,36.32045611
43730,1.8092874236575927,202003,34431.0,1,0,127.6565589,36.32045611
43730,1.8092874236575927,202004,34431.0,0,0,127.6565589,36.32045611
43730,1.8092874236575927,202005,34431.0,0,0,127.6565589,36.32045611
43730,1.8092874236575927,202006,34431.0,0,0,127.6565589,36.32045611
43730,1.8092874236575927,202007,34431.0,0,0,127.6565589,36.32045611
43730,1.8092874236575927,202008,34431.0,0,0,127.6565589,36.32045611
43730,1.8092874236575927,202009,34431.0,0,0,127.6565589,36.32045611
43730,1.8092874236575927,202010,34431.0,1,0,127.6565589,36.32045611
43730,1.8092874236575927,202011,34431.0,1,0,127.6565589,36.32045611
43730,1.8092874236575927,202012,34431.0,1,0,127.6565589,36.32045611
43740,1.9959458041584892,202001,63872.0,1,0,127.8142281,36.15965896
43740,1.9959458041584892,202002,63872.0,1,0,127.8142281,36.15965896
43740,1.9959458041584892,202003,63872.0,1,0,127.8142281,36.15965896
43740,1.9959458041584892,202004,63872.0,0,0,127.8142281,36.15965896
43740,1.9959458041584892,202005,63872.0,0,0,127.8142281,36.15965896
43740,1.9959458041584892,202006,63872.0,0,0,127.8142281,36.15965896
43740,1.9959458041584892,202007,63872.0,0,0,127.8142281,36.15965896
43740,1.9959458041584892,202008,63872.0,0,0,127.8142281,36.15965896
43740,1.9959458041584892,202009,63872.0,0,0,127.8142281,36.15965896
43740,1.9959458041584892,202010,63872.0,1,0,127.8142281,36.15965896
43740,1.9959458041584892,202011,63872.0,1,0,127.8142281,36.15965896
43740,1.9959458041584892,202012,63872.0,1,0,127.8142281,36.15965896
43745,1.3408149097120237,202001,4065.0,1,0,127.6046181,36.78647301
43745,1.3408149097120237,202002,4065.0,1,0,127.6046181,36.78647301
43745,1.3408149097120237,202003,4065.0,1,0,127.6046181,36.78647301
43745,1.3408149097120237,202004,4065.0,0,0,127.6046181,36.78647301
43745,1.3408149097120237,202005,4065.0,0,0,127.6046181,36.78647301
43745,1.3408149097120237,202006,4065.0,0,0,127.6046181,36.78647301
43745,1.3408149097120237,202007,4065.0,0,0,127.6046181,36.78647301
43745,1.3408149097120237,202008,4065.0,0,0,127.6046181,36.78647301
43745,1.3408149097120237,202009,4065.0,0,0,127.6046181,36.78647301
43745,1.3408149097120237,202010,4065.0,1,0,127.6046181,36.78647301
43745,1.3408149097120237,202011,4065.0,1,0,127.6046181,36.78647301
43745,1.3408149097120237,202012,4065.0,1,0,127.6046181,36.78647301
43750,1.24002772725661,202001,23527.0,1,0,127.4404636,36.87099952
43750,1.24002772725661,202002,23527.0,1,0,127.4404636,36.87099952
43750,1.24002772725661,202003,23527.0,1,0,127.4404636,36.87099952
43750,1.24002772725661,202004,23527.0,0,0,127.4404636,36.87099952
43750,1.24002772725661,202005,23527.0,0,0,127.4404636,36.87099952
43750,1.24002772725661,202006,23527.0,0,0,127.4404636,36.87099952
43750,1.24002772725661,202007,23527.0,0,0,127.4404636,36.87099952
43750,1.24002772725661,202008,23527.0,0,0,127.4404636,36.87099952
43750,1.24002772725661,202009,23527.0,0,0,127.4404636,36.87099952
43750,1.24002772725661,202010,23527.0,1,0,127.4404636,36.87099952
43750,1.24002772725661,202011,23527.0,1,0,127.4404636,36.87099952
43750,1.24002772725661,202012,23527.0,1,0,127.4404636,36.87099952
43760,1.4105855569663774,202001,63656.0,1,0,127.8295881,36.76965903
43760,1.4105855569663774,202002,63656.0,1,0,127.8295881,36.76965903
43760,1.4105855569663774,202003,63656.0,1,0,127.8295881,36.76965903
43760,1.4105855569663774,202004,63656.0,0,0,127.8295881,36.76965903
43760,1.4105855569663774,202005,63656.0,0,0,127.8295881,36.76965903
43760,1.4105855569663774,202006,63656.0,0,0,127.8295881,36.76965903
43760,1.4105855569663774,202007,63656.0,0,0,127.8295881,36.76965903
43760,1.4105855569663774,202008,63656.0,0,0,127.8295881,36.76965903
43760,1.4105855569663774,202009,63656.0,0,0,127.8295881,36.76965903
43760,1.4105855569663774,202010,63656.0,1,0,127.8295881,36.76965903
43760,1.4105855569663774,202011,63656.0,1,0,127.8295881,36.76965903
43760,1.4105855569663774,202012,63656.0,1,0,127.8295881,36.76965903
43770,1.1557334724067878,202001,24378.0,1,0,127.6142068,36.97622261
43770,1.1557334724067878,202002,24378.0,1,0,127.6142068,36.97622261
43770,1.1557334724067878,202003,24378.0,1,0,127.6142068,36.97622261
43770,1.1557334724067878,202004,24378.0,0,0,127.6142068,36.97622261
43770,1.1557334724067878,202005,24378.0,0,0,127.6142068,36.97622261
43770,1.1557334724067878,202006,24378.0,0,0,127.6142068,36.97622261
43770,1.1557334724067878,202007,24378.0,0,0,127.6142068,36.97622261
43770,1.1557334724067878,202008,24378.0,0,0,127.6142068,36.97622261
43770,1.1557334724067878,202009,24378.0,0,0,127.6142068,36.97622261
43770,1.1557334724067878,202010,24378.0,1,0,127.6142068,36.97622261
43770,1.1557334724067878,202011,24378.0,1,0,127.6142068,36.97622261
43770,1.1557334724067878,202012,24378.0,1,0,127.6142068,36.97622261
43800,1.4967075543880224,202001,62543.0,1,0,128.3878416,36.99445276
43800,1.4967075543880224,202002,62543.0,1,0,128.3878416,36.99445276
43800,1.4967075543880224,202003,62543.0,1,0,128.3878416,36.99445276
43800,1.4967075543880224,202004,62543.0,0,0,128.3878416,36.99445276
43800,1.4967075543880224,202005,62543.0,0,0,128.3878416,36.99445276
43800,1.4967075543880224,202006,62543.0,0,0,128.3878416,36.99445276
43800,1.4967075543880224,202007,62543.0,0,0,128.3878416,36.99445276
43800,1.4967075543880224,202008,62543.0,0,0,128.3878416,36.99445276
43800,1.4967075543880224,202009,62543.0,0,0,128.3878416,36.99445276
43800,1.4967075543880224,202010,62543.0,1,0,128.3878416,36.99445276
43800,1.4967075543880224,202011,62543.0,1,0,128.3878416,36.99445276
43800,1.4967075543880224,202012,62543.0,1,0,128.3878416,36.99445276
44131,1.3564649154666857,202001,16149.0,1,0,127.2208946,36.76411723
44131,1.3564649154666857,202002,16149.0,1,0,127.2208946,36.76411723
44131,1.3564649154666857,202003,16149.0,1,0,127.2208946,36.76411723
44131,1.3564649154666857,202004,16149.0,0,0,127.2208946,36.76411723
44131,1.3564649154666857,202005,16149.0,0,0,127.2208946,36.76411723
44131,1.3564649154666857,202006,16149.0,0,0,127.2208946,36.76411723
44131,1.3564649154666857,202007,16149.0,0,0,127.2208946,36.76411723
44131,1.3564649154666857,202008,16149.0,0,0,127.2208946,36.76411723
44131,1.3564649154666857,202009,16149.0,0,0,127.2208946,36.76411723
44131,1.3564649154666857,202010,16149.0,1,0,127.2208946,36.76411723
44131,1.3564649154666857,202011,16149.0,1,0,127.2208946,36.76411723
44131,1.3564649154666857,202012,16149.0,1,0,127.2208946,36.76411723
44133,1.238492738315494,202001,16149.0,1,0,127.1618094,36.89271067
44133,1.238492738315494,202002,16149.0,1,0,127.1618094,36.89271067
44133,1.238492738315494,202003,16149.0,1,0,127.1618094,36.89271067
44133,1.238492738315494,202004,16149.0,0,0,127.1618094,36.89271067
44133,1.238492738315494,202005,16149.0,0,0,127.1618094,36.89271067
44133,1.238492738315494,202006,16149.0,0,0,127.1618094,36.89271067
44133,1.238492738315494,202007,16149.0,0,0,127.1618094,36.89271067
44133,1.238492738315494,202008,16149.0,0,0,127.1618094,36.89271067
44133,1.238492738315494,202009,16149.0,0,0,127.1618094,36.89271067
44133,1.238492738315494,202010,16149.0,1,0,127.1618094,36.89271067
44133,1.238492738315494,202011,16149.0,1,0,127.1618094,36.89271067
44133,1.238492738315494,202012,16149.0,1,0,127.1618094,36.89271067
44150,1.6602935372672127,202001,60332.0,1,0,127.0752191,36.47981976
44150,1.6602935372672127,202002,60332.0,1,0,127.0752191,36.47981976
44150,1.6602935372672127,202003,60332.0,1,0,127.0752191,36.47981976
44150,1.6602935372672127,202004,60332.0,0,0,127.0752191,36.47981976
44150,1.6602935372672127,202005,60332.0,0,0,127.0752191,36.47981976
44150,1.6602935372672127,202006,60332.0,0,0,127.0752191,36.47981976
44150,1.6602935372672127,202007,60332.0,0,0,127.0752191,36.47981976
44150,1.6602935372672127,202008,60332.0,0,0,127.0752191,36.47981976
44150,1.6602935372672127,202009,60332.0,0,0,127.0752191,36.47981976
44150,1.6602935372672127,202010,60332.0,1,0,127.0752191,36.47981976
44150,1.6602935372672127,202011,60332.0,1,0,127.0752191,36.47981976
44150,1.6602935372672127,202012,60332.0,1,0,127.0752191,36.47981976
44180,1.9381856380574305,202001,33552.0,1,0,126.5929574,36.34328365
44180,1.9381856380574305,202002,33552.0,1,0,126.5929574,36.34328365
44180,1.9381856380574305,202003,33552.0,1,0,126.5929574,36.34328365
44180,1.9381856380574305,202004,33552.0,0,0,126.5929574,36.34328365
44180,1.9381856380574305,202005,33552.0,0,0,126.5929574,36.34328365
44180,1.9381856380574305,202006,33552.0,0,0,126.5929574,36.34328365
44180,1.9381856380574305,202007,33552.0,0,0,126.5929574,36.34328365
44180,1.9381856380574305,202008,33552.0,0,0,126.5929574,36.34328365
44180,1.9381856380574305,202009,33552.0,0,0,126.5929574,36.34328365
44180,1.9381856380574305,202010,33552.0,1,0,126.5929574,36.34328365
44180,1.9381856380574305,202011,33552.0,1,0,126.5929574,36.34328365
44180,1.9381856380574305,202012,33552.0,1,0,126.5929574,36.34328365
44200,1.365658360571935,202001,18450.0,1,0,126.9800756,36.80731633
44200,1.365658360571935,202002,18450.0,1,0,126.9800756,36.80731633
44200,1.365658360571935,202003,18450.0,1,0,126.9800756,36.80731633
44200,1.365658360571935,202004,18450.0,0,0,126.9800756,36.80731633
44200,1.365658360571935,202005,18450.0,0,0,126.9800756,36.80731633
44200,1.365658360571935,202006,18450.0,0,0,126.9800756,36.80731633
44200,1.365658360571935,202007,18450.0,0,0,126.9800756,36.80731633
44200,1.365658360571935,202008,18450.0,0,0,126.9800756,36.80731633
44200,1.365658360571935,202009,18450.0,0,0,126.9800756,36.80731633
44200,1.365658360571935,202010,18450.0,1,0,126.9800756,36.80731633
44200,1.365658360571935,202011,18450.0,1,0,126.9800756,36.80731633
44200,1.365658360571935,202012,18450.0,1,0,126.9800756,36.80731633
44210,1.6175621594378775,202001,29744.0,1,0,126.4636016,36.78399346
44210,1.6175621594378775,202002,29744.0,1,0,126.4636016,36.78399346
44210,1.6175621594378775,202003,29744.0,1,0,126.4636016,36.78399346
44210,1.6175621594378775,202004,29744.0,0,0,126.4636016,36.78399346
44210,1.6175621594378775,202005,29744.0,0,0,126.4636016,36.78399346
44210,1.6175621594378775,202006,29744.0,0,0,126.4636016,36.78399346
44210,1.6175621594378775,202007,29744.0,0,0,126.4636016,36.78399346
44210,1.6175621594378775,202008,29744.0,0,0,126.4636016,36.78399346
44210,1.6175621594378775,202009,29744.0,0,0,126.4636016,36.78399346
44210,1.6175621594378775,202010,29744.0,1,0,126.4636016,36.78399346
44210,1.6175621594378775,202011,29744.0,1,0,126.4636016,36.78399346
44210,1.6175621594378775,202012,29744.0,1,0,126.4636016,36.78399346
44230,1.9331194280329125,202001,22554.0,1,0,127.1577164,36.19088691
44230,1.9331194280329125,202002,22554.0,1,0,127.1577164,36.19088691
44230,1.9331194280329125,202003,22554.0,1,0,127.1577164,36.19088691
44230,1.9331194280329125,202004,22554.0,0,0,127.1577164,36.19088691
44230,1.9331194280329125,202005,22554.0,0,0,127.1577164,36.19088691
44230,1.9331194280329125,202006,22554.0,0,0,127.1577164,36.19088691
44230,1.9331194280329125,202007,22554.0,0,0,127.1577164,36.19088691
44230,1.9331194280329125,202008,22554.0,0,0,127.1577164,36.19088691
44230,1.9331194280329125,202009,22554.0,0,0,127.1577164,36.19088691
44230,1.9331194280329125,202010,22554.0,1,0,127.1577164,36.19088691
44230,1.9331194280329125,202011,22554.0,1,0,127.1577164,36.19088691
44230,1.9331194280329125,202012,22554.0,1,0,127.1577164,36.19088691
44250,1.8250491923965353,202001,3961.0,1,0,127.2344266,36.2915937
44250,1.8250491923965353,202002,3961.0,1,0,127.2344266,36.2915937
44250,1.8250491923965353,202003,3961.0,1,0,127.2344266,36.2915937
44250,1.8250491923965353,202004,3961.0,0,0,127.2344266,36.2915937
44250,1.8250491923965353,202005,3961.0,0,0,127.2344266,36.2915937
44250,1.8250491923965353,202006,3961.0,0,0,127.2344266,36.2915937
44250,1.8250491923965353,202007,3961.0,0,0,127.2344266,36.2915937
44250,1.8250491923965353,202008,3961.0,0,0,127.2344266,36.2915937
44250,1.8250491923965353,202009,3961.0,0,0,127.2344266,36.2915937
44250,1.8250491923965353,202010,3961.0,1,0,127.2344266,36.2915937
44250,1.8250491923965353,202011,3961.0,1,0,127.2344266,36.2915937
44250,1.8250491923965353,202012,3961.0,1,0,127.2344266,36.2915937
44270,1.4141331117722933,202001,21841.0,1,0,126.6527445,36.90325778
44270,1.4141331117722933,202002,21841.0,1,0,126.6527445,36.90325778
44270,1.4141331117722933,202003,21841.0,1,0,126.6527445,36.90325778
44270,1.4141331117722933,202004,21841.0,0,0,126.6527445,36.90325778
44270,1.4141331117722933,202005,21841.0,0,0,126.6527445,36.90325778
44270,1.4141331117722933,202006,21841.0,0,0,126.6527445,36.90325778
44270,1.4141331117722933,202007,21841.0,0,0,126.6527445,36.90325778
44270,1.4141331117722933,202008,21841.0,0,0,126.6527445,36.90325778
44270,1.4141331117722933,202009,21841.0,0,0,126.6527445,36.90325778
44270,1.4141331117722933,202010,21841.0,1,0,126.6527445,36.90325778
44270,1.4141331117722933,202011,21841.0,1,0,126.6527445,36.90325778
44270,1.4141331117722933,202012,21841.0,1,0,126.6527445,36.90325778
44710,1.9929567898633054,202001,40599.0,1,0,127.4783119,36.11900081
44710,1.9929567898633054,202002,40599.0,1,0,127.4783119,36.11900081
44710,1.9929567898633054,202003,40599.0,1,0,127.4783119,36.11900081
44710,1.9929567898633054,202004,40599.0,0,0,127.4783119,36.11900081
44710,1.9929567898633054,202005,40599.0,0,0,127.4783119,36.11900081
44710,1.9929567898633054,202006,40599.0,0,0,127.4783119,36.11900081
44710,1.9929567898633054,202007,40599.0,0,0,127.4783119,36.11900081
44710,1.9929567898633054,202008,40599.0,0,0,127.4783119,36.11900081
44710,1.9929567898633054,202009,40599.0,0,0,127.4783119,36.11900081
44710,1.9929567898633054,202010,40599.0,1,0,127.4783119,36.11900081
44710,1.9929567898633054,202011,40599.0,1,0,127.4783119,36.11900081
44710,1.9929567898633054,202012,40599.0,1,0,127.4783119,36.11900081
44760,1.9383468491549627,202001,31692.0,1,0,126.8569676,36.2463839
44760,1.9383468491549627,202002,31692.0,1,0,126.8569676,36.2463839
44760,1.9383468491549627,202003,31692.0,1,0,126.8569676,36.2463839
44760,1.9383468491549627,202004,31692.0,0,0,126.8569676,36.2463839
44760,1.9383468491549627,202005,31692.0,0,0,126.8569676,36.2463839
44760,1.9383468491549627,202006,31692.0,0,0,126.8569676,36.2463839
44760,1.9383468491549627,202007,31692.0,0,0,126.8569676,36.2463839
44760,1.9383468491549627,202008,31692.0,0,0,126.8569676,36.2463839
44760,1.9383468491549627,202009,31692.0,0,0,126.8569676,36.2463839
44760,1.9383468491549627,202010,31692.0,1,0,126.8569676,36.2463839
44760,1.9383468491549627,202011,31692.0,1,0,126.8569676,36.2463839
44760,1.9383468491549627,202012,31692.0,1,0,126.8569676,36.2463839
44770,2.1173383337941374,202001,14841.0,1,0,126.7042638,36.10678072
44770,2.1173383337941374,202002,14841.0,1,0,126.7042638,36.10678072
44770,2.1173383337941374,202003,14841.0,1,0,126.7042638,36.10678072
44770,2.1173383337941374,202004,14841.0,0,0,126.7042638,36.10678072
44770,2.1173383337941374,202005,14841.0,0,0,126.7042638,36.10678072
44770,2.1173383337941374,202006,14841.0,0,0,126.7042638,36.10678072
44770,2.1173383337941374,202007,14841.0,0,0,126.7042638,36.10678072
44770,2.1173383337941374,202008,14841.0,0,0,126.7042638,36.10678072
44770,2.1173383337941374,202009,14841.0,0,0,126.7042638,36.10678072
44770,2.1173383337941374,202010,14841.0,1,0,126.7042638,36.10678072
44770,2.1173383337941374,202011,14841.0,1,0,126.7042638,36.10678072
44770,2.1173383337941374,202012,14841.0,1,0,126.7042638,36.10678072
44790,1.7631475087564172,202001,30466.0,1,0,126.8531131,36.43058296
44790,1.7631475087564172,202002,30466.0,1,0,126.8531131,36.43058296
44790,1.7631475087564172,202003,30466.0,1,0,126.8531131,36.43058296
44790,1.7631475087564172,202004,30466.0,0,0,126.8531131,36.43058296
44790,1.7631475087564172,202005,30466.0,0,0,126.8531131,36.43058296
44790,1.7631475087564172,202006,30466.0,0,0,126.8531131,36.43058296
44790,1.7631475087564172,202007,30466.0,0,0,126.8531131,36.43058296
44790,1.7631475087564172,202008,30466.0,0,0,126.8531131,36.43058296
44790,1.7631475087564172,202009,30466.0,0,0,126.8531131,36.43058296
44790,1.7631475087564172,202010,30466.0,1,0,126.8531131,36.43058296
44790,1.7631475087564172,202011,30466.0,1,0,126.8531131,36.43058296
44790,1.7631475087564172,202012,30466.0,1,0,126.8531131,36.43058296
44800,1.7190930105857019,202001,18834.0,1,0,126.6258296,36.57008949
44800,1.7190930105857019,202002,18834.0,1,0,126.6258296,36.57008949
44800,1.7190930105857019,202003,18834.0,1,0,126.6258296,36.57008949
44800,1.7190930105857019,202004,18834.0,0,0,126.6258296,36.57008949
44800,1.7190930105857019,202005,18834.0,0,0,126.6258296,36.57008949
44800,1.7190930105857019,202006,18834.0,0,0,126.6258296,36.57008949
44800,1.7190930105857019,202007,18834.0,0,0,126.6258296,36.57008949
44800,1.7190930105857019,202008,18834.0,0,0,126.6258296,36.57008949
44800,1.7190930105857019,202009,18834.0,0,0,126.6258296,36.57008949
44800,1.7190930105857019,202010,18834.0,1,0,126.6258296,36.57008949
44800,1.7190930105857019,202011,18834.0,1,0,126.6258296,36.57008949
44800,1.7190930105857019,202012,18834.0,1,0,126.6258296,36.57008949
44810,1.561617861598378,202001,23225.0,1,0,126.78431,36.67062862
44810,1.561617861598378,202002,23225.0,1,0,126.78431,36.67062862
44810,1.561617861598378,202003,23225.0,1,0,126.78431,36.67062862
44810,1.561617861598378,202004,23225.0,0,0,126.78431,36.67062862
44810,1.561617861598378,202005,23225.0,0,0,126.78431,36.67062862
44810,1.561617861598378,202006,23225.0,0,0,126.78431,36.67062862
44810,1.561617861598378,202007,23225.0,0,0,126.78431,36.67062862
