구분,신고(발견),확진,시도,시군구,읍면,리,세부주소,위도,경도,개체구분
277,2020-02-27,2020-02-28,강원도,화천군,상서면,부촌리,산2,38.191813,127.62754,폐사체
278,2020-02-27,2020-02-28,강원도,화천군,상서면,부촌리,산2,38.191079,127.628533,폐사체
279,2020-02-27,2020-02-28,강원도,화천군,상서면,부촌리,산2,38.190981,127.62875,폐사체
280,2020-02-27,2020-02-28,경기도,연천군,백학면,석장리,산165,38.0817,126.9327,폐사체
281,2020-02-27,2020-02-28,경기도,연천군,백학면,석장리,169,38.0808,126.9306,폐사체
282,2020-02-28,2020-03-01,경기도,연천군,왕징면,강내리,794,38.094748,126.99397,폐사체
283,2020-02-28,2020-03-01,경기도,연천군,백학면,석장리,186,38.074869,126.929492,폐사체
284,2020-02-28,2020-03-01,경기도,연천군,왕징면,작동리,876-5,38.076044,126.904613,폐사체
285,2020-02-28,2020-03-01,강원도,화천군,화천읍,풍산리,산267,38.19146,127.764283,폐사체
286,2020-02-28,2020-03-01,강원도,화천군,화천읍,풍산리,산267,38.19146,127.764283,폐사체
287,2020-02-28,2020-03-01,강원도,화천군,화천읍,풍산리,산267,38.19146,127.764283,폐사체
288,2020-02-28,2020-03-01,강원도,화천군,화천읍,풍산리,산267,38.19146,127.764283,폐사체
289,2020-02-28,2020-03-01,강원도,화천군,화천읍,풍산리,산267,38.19146,127.764283,폐사체
290,2020-02-28,2020-03-01,강원도,화천군,화천읍,풍산리,산1,38.155118,127.760219,폐사체
291,2020-02-29,2020-03-02,강원도,화천군,화천읍,풍산리,산267,38.199591,127.772969,폐사체
292,2020-02-29,2020-03-02,강원도,화천군,화천읍,동촌리,산11,38.175174,127.838896,폐사체
293,2020-02-29,2020-03-02,경기도,연천군,왕징면,작동리,산141,38.076828,126.903689,폐사체
294,2020-02-29,2020-03-02,경기도,연천군,왕징면,작동리,산104,38.072051,126.904623,폐사체
295,2020-03-01,2020-03-02,경기도,연천군,백학면,석장리,177,38.080635,126.927191,폐사체
296,2020-03-01,2020-03-02,경기도,연천군,백학면,전동리,산39,38.014481,126.892533,폐사체
297,2020-03-01,2020-03-02,경기도,연천군,왕징면,작동리,798,38.079485,126.901371,폐사체
298,2020-02-29,2020-03-02,경기도,연천군,백학면,석장리,822,38.065328,126.920147,폐사체
299,2020-03-02,2020-03-03,강원도,화천군,화천읍,풍산리,산1,38.169996,127.757513,폐사체
300,2020-03-02,2020-03-03,강원도,화천군,화천읍,풍산리,1339,38.123889,127.746151,폐사체
301,2020-03-02,2020-03-03,강원도,화천군,화천읍,풍산리,1383-1,38.161373,127.746918,폐사체
302,2020-03-02,2020-03-03,강원도,화천군,화천읍,풍산리,산1,38.172437,127.757995,폐사체
303,2020-03-02,2020-03-03,강원도,화천군,화천읍,풍산리,산1,38.172436,127.757423,폐사체
304,2020-03-02,2020-03-03,경기도,연천군,백학면,석장리,산167,38.0813,126.9291,폐사체
305,2020-03-02,2020-03-03,경기도,연천군,백학면,석장리,산167,38.0825,126.9318,폐사체
306,2020-03-02,2020-03-03,경기도,연천군,군남면,선곡리,산214,38.1039,127.0255,폐사체
307,2020-03-03,2020-03-05,경기도,연천군,중면,마거리,산91,38.192917,127.040513,폐사체
308,2020-03-03,2020-03-05,경기도,연천군,연천읍,부곡리,01월 18일,38.1018,127.1714,폐사체
309,2020-03-03,2020-03-05,경기도,연천군,신서면,답곡리,1285,38.181825,127.059993,폐사체
310,2020-03-03,2020-03-05,경기도,연천군,신서면,답곡리,산181,38.182788,127.059883,폐사체
311,2020-03-03,2020-03-05,강원도,화천군,화천읍,동촌리,산11,38.128634,127.824342,폐사체
312,2020-03-03,2020-03-05,강원도,화천군,화천읍,신읍리,산205,38.154641,127.701945,폐사체
313,2020-03-03,2020-03-05,강원도,화천군,화천읍,동촌리,산11,38.130757,127.822023,폐사체
314,2020-03-03,2020-03-05,강원도,화천군,화천읍,동촌리,산11,38.12999,127.821189,폐사체
315,2020-03-04,2020-03-06,강원도,화천군,화천읍,풍산리,산42,38.16592,127.755795,폐사체
316,2020-03-04,2020-03-06,강원도,화천군,화천읍,동촌리,산11,38.132278,127.820187,폐사체
317,2020-03-04,2020-03-06,강원도,화천군,화천읍,동촌리,산11,38.132278,127.820187,폐사체
318,2020-03-04,2020-03-06,강원도,화천군,화천읍,신읍리,산205,38.156082,127.703691,폐사체
319,2020-03-04,2020-03-06,강원도,화천군,화천읍,신읍리,산3,38.175519,127.71858,폐사체
320,2020-03-05,2020-03-06,강원도,화천군,화천읍,풍산리,산267,38.207341,127.773806,폐사체
321,2020-03-05,2020-03-08,경기도,파주시,진동면,동파리,30,37.898989,126.807881,폐사체
322,2020-03-06,2020-03-08,경기도,파주시,군내면,정자리,477,37.924729,126.748489,폐사체
323,2020-03-06,2020-03-08,경기도,연천군,백학면,석장리,산174,38.0747,126.9244,폐사체
324,2020-03-06,2020-03-08,경기도,연천군,백학면,두현리,산85,38.032665,126.893226,폐사체
325,2020-03-06,2020-03-08,경기도,연천군,백학면,석장리,175-1,38.0783,126.9279,폐사체
326,2020-03-07,2020-03-09,강원도,화천군,화천읍,풍산리,산267,38.189805,127.774093,폐사체
327,2020-03-07,2020-03-09,강원도,화천군,화천읍,풍산리,산267,38.189899,127.773404,폐사체
328,2020-03-07,2020-03-09,강원도,화천군,화천읍,풍산리,산267,38.189109,127.773146,폐사체
329,2020-03-07,2020-03-09,강원도,화천군,상서면,노동리,411,38.182888,127.682128,폐사체
330,2020-03-08,2020-03-09,강원도,화천군,화천읍,풍산리,산215,38.157799,127.751659,폐사체
331,2020-03-08,2020-03-09,강원도,화천군,화천읍,풍산리,산215,38.157799,127.751659,폐사체
332,2020-03-08,2020-03-09,강원도,화천군,화천읍,풍산리,산215,38.158457,127.751651,폐사체
333,2020-03-07,2020-03-09,경기도,연천군,연천읍,부곡리,110-1,38.088028,127.160475,폐사체
334,2020-03-07,2020-03-09,경기도,연천군,연천읍,부곡리,산18,38.085506,127.161611,폐사체
335,2020-03-07,2020-03-09,경기도,연천군,백학면,석장리,522,38.046314,126.923007,폐사체
336,2020-03-07,2020-03-09,경기도,연천군,왕징면,작동리,543,38.0699,126.9048,폐사체
337,2020-03-07,2020-03-09,경기도,연천군,왕징면,작동리,605,38.077433,126.901505,폐사체
338,2020-03-07,2020-03-09,경기도,연천군,왕징면,작동리,산104,38.070335,126.905255,폐사체
339,2020-03-07,2020-03-09,경기도,연천군,중면,마거리,516,38.2035,127.0381,폐사체
340,2020-03-09,2020-03-10,경기도,연천군,장남면,판부리,산177,38.000179,126.860965,폐사체
341,2020-03-09,2020-03-10,경기도,연천군,신서면,도신리,산30,38.1623,127.1164,폐사체
342,2020-03-09,2020-03-10,경기도,연천군,신서면,도밀리,98,38.245339,127.097954,폐사체
343,2020-03-09,2020-03-10,경기도,연천군,신서면,도밀리,98,38.245339,127.097954,폐사체
344,2020-03-09,2020-03-10,경기도,연천군,신서면,도밀리,98,38.245339,127.097954,폐사체
345,2020-03-09,2020-03-10,경기도,연천군,신서면,도밀리,98,38.245339,127.097954,폐사체
346,2020-03-09,2020-03-10,경기도,연천군,왕징면,작동리,산1,38.066222,126.917429,폐사체
347,2020-03-09,2020-03-10,경기도,연천군,중면,횡산리,산85,38.125268,126.979563,폐사체
348,2020-03-09,2020-03-11,강원도,화천군,화천읍,풍산리,560,38.15546,127.746382,폐사체
349,2020-03-10,2020-03-11,경기도,연천군,왕징면,작동리,산1,38.064,126.9176,폐사체
350,2020-03-11,2020-03-12,강원도,화천군,화천읍,풍산리,산218,38.15482,127.752198,폐사체
351,2020-03-11,2020-03-12,강원도,화천군,상서면,노동리,산2,38.18111,127.686584,폐사체
352,2020-03-11,2020-03-12,경기도,연천군,신서면,답곡리,1362,38.187438,127.058519,폐사체
353,2020-03-11,2020-03-12,경기도,연천군,신서면,답곡리,산179,38.18467,127.058782,폐사체
354,2020-03-11,2020-03-12,경기도,연천군,왕징면,강내리,산184,38.100515,126.99446,폐사체
355,2020-03-11,2020-03-12,경기도,파주시,군내면,읍내리,산68,37.92875,126.742805,폐사체
356,2020-03-12,2020-03-13,경기도,파주시,진동면,하포리,95,37.937557,126.819582,폐사체
357,2020-03-12,2020-03-13,강원도,화천군,상서면,부촌리,산2,38.193034,127.633609,폐사체
358,2020-03-12,2020-03-13,강원도,화천군,상서면,부촌리,산2,38.19612,127.631386,폐사체
359,2020-03-12,2020-03-13,강원도,화천군,상서면,부촌리,산2,38.19688,127.630457,폐사체
360,2020-03-12,2020-03-13,강원도,화천군,상서면,부촌리,산2,38.196605,127.630121,폐사체
361,2020-03-12,2020-03-13,강원도,화천군,화천읍,동촌리,산11,38.13392,127.822005,폐사체
362,2020-03-11,2020-03-13,경기도,연천군,왕징면,강내리,산793,38.096069,126.994976,폐사체
363,2020-03-12,2020-03-13,경기도,연천군,왕징면,강내리,산181,38.095379,126.994319,폐사체
364,2020-03-12,2020-03-13,경기도,연천군,연천읍,부곡리,110-2,38.085537,127.162845,폐사체
365,2020-03-12,2020-03-13,경기도,연천군,연천읍,부곡리,465,38.0856,127.1589,폐사체
366,2020-03-12,2020-03-13,경기도,연천군,연천읍,부곡리,산18,38.088047,127.162272,폐사체
367,2020-03-13,2020-03-15,경기도,연천군,연천읍,부곡리,110-2,38.087943,127.162499,폐사체
368,2020-03-13,2020-03-15,경기도,연천군,연천읍,부곡리,산1,38.086336,127.155718,폐사체
369,2020-03-13,2020-03-15,경기도,연천군,연천읍,부곡리,110-1,38.089239,127.160476,폐사체
370,2020-03-13,2020-03-15,강원도,화천군,상서면,부촌리,산1,38.189389,127.70091,폐사체
371,2020-03-13,2020-03-15,강원도,화천군,상서면,부촌리,산1,38.190954,127.704571,폐사체
372,2020-03-13,2020-03-15,강원도,화천군,상서면,부촌리,산1,38.188912,127.700293,폐사체
373,2020-03-13,2020-03-15,강원도,화천군,화천읍,풍산리,산267,38.206866,127.778821,폐사체
374,2020-03-14,2020-03-15,강원도,화천군,상서면,노동리,산16,38.169464,127.685222,폐사체
375,2020-03-14,2020-03-15,강원도,화천군,상서면,노동리,산1,38.169387,127.686894,폐사체
376,2020-03-14,2020-03-15,강원도,화천군,상서면,노동리,산1,38.169387,127.686894,폐사체
377,2020-03-14,2020-03-15,강원도,화천군,상서면,노동리,산1,38.168827,127.686297,폐사체
378,2020-03-14,2020-03-15,강원도,화천군,상서면,노동리,산19,38.170578,127.682746,폐사체
379,2020-03-16,2020-03-17,강원도,화천군,화천읍,풍산리,산345,38.194257,127.759502,폐사체
380,2020-03-16,2020-03-17,강원도,화천군,화천읍,신읍리,산247,38.156121,127.683048,폐사체
381,2020-03-16,2020-03-17,강원도,화천군,화천읍,풍산리,산5,38.177539,127.760661,폐사체
382,2020-03-16,2020-03-17,강원도,화천군,화천읍,신읍리,산248,38.155673,127.681359,폐사체
383,2020-03-16,2020-03-17,경기도,연천군,왕징면,고잔하리,128,38.104063,126.956426,폐사체
384,2020-03-16,2020-03-17,경기도,연천군,왕징면,고잔하리,산83,38.102762,126.952814,폐사체
385,2020-03-16,2020-03-17,경기도,연천군,왕징면,고잔하리,128,38.103749,126.956747,폐사체
386,2020-03-16,2020-03-17,경기도,연천군,왕징면,고잔하리,산77,38.103279,126.956056,폐사체
387,2020-03-16,2020-03-17,경기도,연천군,왕징면,고잔하리,산61,38.104108,126.956957,폐사체
388,2020-03-16,2020-03-17,경기도,연천군,왕징면,고잔하리,산61,38.104108,126.956957,폐사체
389,2020-03-16,2020-03-17,경기도,연천군,왕징면,고잔하리,산61,38.1045,126.95732,폐사체
390,2020-03-17,2020-03-18,경기도,연천군,왕징면,고잔하리,산61,38.104417,126.956949,폐사체
391,2020-03-18,2020-03-19,경기도,파주시,군내면,읍내리,200,37.941546,126.755711,폐사체
392,2020-03-18,2020-03-19,경기도,파주시,군내면,읍내리,산13,37.941794,126.757068,폐사체
393,2020-03-18,2020-03-19,강원도,화천군,화천읍,풍산리,493-1,38.160692,127.75185,폐사체
394,2020-03-18,2020-03-19,강원도,화천군,상서면,부촌리,산1,38.182981,127.699883,폐사체
395,2020-03-18,2020-03-19,경기도,연천군,연천읍,부곡리,산18,38.087155,127.159503,폐사체
396,2020-03-18,2020-03-19,경기도,연천군,장남면,반정리,602,37.975355,126.822697,폐사체
397,2020-03-18,2020-03-19,경기도,연천군,왕징면,고잔하리,산65,38.105083,126.965184,폐사체
398,2020-03-18,2020-03-19,경기도,연천군,왕징면,고잔하리,37,38.104873,126.964479,폐사체
399,2020-03-18,2020-03-19,경기도,연천군,신서면,답곡리,산184,38.18667,127.06617,폐사체
400,2020-03-18,2020-03-19,경기도,연천군,신서면,답곡리,1460,38.17342,127.07275,폐사체
401,2020-03-18,2020-03-19,경기도,연천군,신서면,답곡리,산263,38.162468,127.062835,폐사체
402,2020-03-18,2020-03-19,경기도,연천군,연천읍,부곡리,83,38.082665,127.156425,폐사체
403,2020-03-18,2020-03-19,경기도,연천군,연천읍,부곡리,83,38.082355,127.155854,폐사체
404,2020-03-18,2020-03-19,경기도,연천군,연천읍,부곡리,산18,38.0874,127.161,폐사체
405,2020-03-18,2020-03-19,경기도,연천군,연천읍,부곡리,110-2,38.086662,127.162892,폐사체
406,2020-03-18,2020-03-19,경기도,연천군,연천읍,횡산리,717,38.115616,126.971738,폐사체
407,2020-03-19,2020-03-22,경기도,파주시,군내면,백연리,784-3,37.901777,126.720715,폐사체
408,2020-03-20,2020-03-22,경기도,파주시,진동면,용산리,405,37.947378,126.814855,폐사체
409,2020-03-20,2020-03-22,강원도,화천군,화천읍,풍산리,1731,38.252033,127.784707,폐사체
410,2020-03-20,2020-03-22,강원도,화천군,상서면,부촌리,산2,38.200476,127.640716,폐사체
411,2020-03-20,2020-03-22,강원도,화천군,화천읍,풍산리,산45,38.164487,127.761222,폐사체
412,2020-03-20,2020-03-22,경기도,연천군,왕징면,고잔하리,39,38.104711,126.966395,폐사체
413,2020-03-20,2020-03-22,경기도,연천군,왕징면,고잔하리,39,38.104711,126.966395,폐사체
414,2020-03-20,2020-03-22,경기도,연천군,연천읍,부곡리,224-1,38.075106,127.150569,폐사체
415,2020-03-20,2020-03-22,경기도,연천군,연천읍,부곡리,88,38.084868,127.158583,폐사체
416,2020-03-21,2020-03-23,강원도,화천군,화천읍,동촌리,산163,38.106084,127.868813,폐사체
417,2020-03-21,2020-03-23,강원도,화천군,화천읍,동촌리,산164,38.106225,127.869852,폐사체
418,2020-03-22,2020-03-23,강원도,철원군,철원읍,대마리,산63,38.260571,127.110893,폐사체
419,2020-03-21,2020-03-23,경기도,연천군,연천읍,부곡리,산146,38.090645,127.152026,폐사체
420,2020-03-22,2020-03-23,경기도,연천군,연천읍,부곡리,산146,38.090177,127.149688,폐사체
421,2020-03-20,2020-03-23,경기도,연천군,신서면,마전리,1094,38.213468,127.05454,포획개체
422,2020-03-23,2020-03-24,경기도,파주시,진동면,동파리,411,37.902814,126.797833,폐사체
423,2020-03-23,2020-03-24,경기도,파주시,진동면,동파리,1705,37.903642,126.798435,폐사체
424,2020-03-23,2020-03-24,경기도,파주시,진동면,서곡리,369,37.946454,126.781377,폐사체
425,2020-03-23,2020-03-24,강원도,화천군,상서면,부촌리,산2,38.199388,127.637618,폐사체
426,2020-03-23,2020-03-24,강원도,화천군,상서면,부촌리,산2,38.198836,127.63727,폐사체
427,2020-03-23,2020-03-24,경기도,연천군,연천읍,부곡리,산1,38.088848,127.152999,폐사체
428,2020-03-23,2020-03-24,경기도,연천군,왕징면,작동리,산8,38.074644,126.915515,폐사체
429,2020-03-23,2020-03-24,경기도,연천군,왕징면,작동리,산8,38.074644,126.915515,폐사체
430,2020-03-23,2020-03-24,강원도,화천군,상서면,산양리,산70,38.225308,127.674688,포획개체
431,2020-03-23,2020-03-25,경기도,파주시,장단면,거곡리,산57,37.873872,126.731323,폐사체
432,2020-03-23,2020-03-25,경기도,파주시,장단면,거곡리,산57,37.874221,126.730834,폐사체
433,2020-03-24,2020-03-25,강원도,화천군,화천읍,풍산리,산1,38.178067,127.765406,폐사체
434,2020-03-24,2020-03-25,강원도,화천군,상서면,노동리,산2,38.184242,127.685021,폐사체
435,2020-03-24,2020-03-25,경기도,연천군,연천읍,부곡리,산1-1,38.0971,127.1565,폐사체
436,2020-03-24,2020-03-25,경기도,연천군,왕징면,강서리,산1,38.102882,126.980702,폐사체
437,2020-03-24,2020-03-25,경기도,연천군,중면,적거리,산336,38.161765,127.006258,폐사체
